District,Mandal,Date,Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Karimnagar,V_Saidapur,2024-04-07,0.0,10.0
Karimnagar,V_Saidapur,2024-04-08,0.0,10.2
Karimnagar,V_Saidapur,2024-04-09,0.0,9.6
Karimnagar,V_Saidapur,2024-04-10,0.0,9.0
Karimnagar,V_Saidapur,2024-04-11,0.0,7.4
Karimnagar,V_Saidapur,2024-04-12,0.0,10.0
Karimnagar,V_Saidapur,2024-04-13,0.0,11.9
Karimnagar,V_Saidapur,2024-04-14,0.0,8.7
Karimnagar,V_Saidapur,2024-04-15,0.0,6.0
Karimnagar,V_Saidapur,2024-04-16,0.0,8.3
Karimnagar,V_Saidapur,2024-04-17,0.0,6.7
Karimnagar,V_Saidapur,2024-04-18,0.0,6.1
Karimnagar,V_Saidapur,2024-04-19,0.0,5.7
Karimnagar,V_Saidapur,2024-04-20,0.0,6.1
Karimnagar,V_Saidapur,2024-04-21,0.0,3.9
Karimnagar,V_Saidapur,2024-04-22,0.0,12.2
Karimnagar,V_Saidapur,2024-04-23,0.0,9.6
Karimnagar,V_Saidapur,2024-04-24,0.0,3.3
Karimnagar,V_Saidapur,2024-04-25,0.0,7.9
Karimnagar,V_Saidapur,2024-04-26,0.0,8.4
Karimnagar,V_Saidapur,2024-04-27,0.0,7.7
Karimnagar,V_Saidapur,2024-04-28,0.0,8.8
Karimnagar,V_Saidapur,2024-04-29,0.0,8.9
Karimnagar,V_Saidapur,2024-04-30,0.0,8.9
Karimnagar,Veenavanka,2024-04-01,0.0,12.7
Karimnagar,Veenavanka,2024-04-02,0.0,7.3
Karimnagar,Veenavanka,2024-04-03,0.0,5.9
Karimnagar,Veenavanka,2024-04-04,0.0,6.0
Karimnagar,Veenavanka,2024-04-05,0.0,4.3
Karimnagar,Veenavanka,2024-04-06,0.0,8.9
Karimnagar,Veenavanka,2024-04-07,0.0,5.7
Karimnagar,Veenavanka,2024-04-08,0.0,4.5
Karimnagar,Veenavanka,2024-04-09,0.1,6.5
Karimnagar,Veenavanka,2024-04-10,0.0,3.6
Karimnagar,Veenavanka,2024-04-11,0.0,5.5
Karimnagar,Veenavanka,2024-04-12,0.0,4.0
Karimnagar,Veenavanka,2024-04-13,0.0,8.1
Karimnagar,Veenavanka,2024-04-14,0.0,6.7
Karimnagar,Veenavanka,2024-04-15,0.0,3.6
Karimnagar,Veenavanka,2024-04-16,0.0,11.7
Karimnagar,Veenavanka,2024-04-17,0.0,0.4
Karimnagar,Veenavanka,2024-04-18,0.0,9.5
Karimnagar,Veenavanka,2024-04-19,0.0,2.2
Karimnagar,Veenavanka,2024-04-20,0.0,3.2
Karimnagar,Veenavanka,2024-04-21,0.0,7.2
Karimnagar,Veenavanka,2024-04-22,0.0,7.2
Karimnagar,Veenavanka,2024-04-23,0.0,7.7
Karimnagar,Veenavanka,2024-04-24,0.0,9.2
Karimnagar,Veenavanka,2024-04-25,0.0,2.0
Karimnagar,Veenavanka,2024-04-26,0.0,12.4
Karimnagar,Veenavanka,2024-04-27,0.0,4.5
Karimnagar,Veenavanka,2024-04-28,0.0,8.5
Karimnagar,Veenavanka,2024-04-29,0.0,6.5
Karimnagar,Veenavanka,2024-04-30,0.0,15.5
Khammam,Bonakal,2024-04-01,0.0,0.3
Khammam,Bonakal,2024-04-02,0.0,2.6
Khammam,Bonakal,2024-04-03,0.0,2.2
Khammam,Bonakal,2024-04-04,0.0,6.4
Khammam,Bonakal,2024-04-05,0.0,4.0
Khammam,Bonakal,2024-04-06,0.0,10.2
Khammam,Bonakal,2024-04-07,0.0,6.5
Khammam,Bonakal,2024-04-08,0.0,3.3
Khammam,Bonakal,2024-04-09,0.0,9.0
Khammam,Bonakal,2024-04-10,0.0,3.1
Khammam,Bonakal,2024-04-11,0.0,4.3
Khammam,Bonakal,2024-04-12,0.0,2.3
Khammam,Bonakal,2024-04-13,0.0,4.5
Khammam,Bonakal,2024-04-14,0.0,4.8
Khammam,Bonakal,2024-04-15,0.0,1.5
Khammam,Bonakal,2024-04-16,0.0,0.3
Khammam,Bonakal,2024-04-17,0.0,1.2
Khammam,Bonakal,2024-04-18,0.0,2.8
Khammam,Bonakal,2024-04-19,0.0,4.0
Khammam,Bonakal,2024-04-20,0.0,0.9
Khammam,Bonakal,2024-04-21,0.0,6.0
Khammam,Bonakal,2024-04-22,0.0,14.7
Khammam,Bonakal,2024-04-23,0.0,7.3
Khammam,Bonakal,2024-04-24,0.0,0.9
Khammam,Bonakal,2024-04-25,0.0,6.8
Khammam,Bonakal,2024-04-26,0.0,6.1
Khammam,Bonakal,2024-04-27,0.0,8.7
Khammam,Bonakal,2024-04-28,0.0,5.1
Khammam,Bonakal,2024-04-29,0.0,4.2
Khammam,Bonakal,2024-04-30,0.0,12.3
Khammam,Chinthakani,2024-04-01,0.0,5.1
Khammam,Chinthakani,2024-04-02,0.0,6.3
Khammam,Chinthakani,2024-04-03,0.0,5.4
Khammam,Chinthakani,2024-04-04,0.0,8.3
Khammam,Chinthakani,2024-04-05,0.0,5.9
Khammam,Chinthakani,2024-04-06,0.0,9.4
Khammam,Chinthakani,2024-04-07,0.0,5.0
Khammam,Chinthakani,2024-04-08,0.0,9.3
Khammam,Chinthakani,2024-04-09,0.0,11.4
Khammam,Chinthakani,2024-04-10,0.0,7.3
Khammam,Chinthakani,2024-04-11,0.0,7.2
Khammam,Chinthakani,2024-04-12,0.0,5.6
Khammam,Chinthakani,2024-04-13,0.0,9.9
Khammam,Chinthakani,2024-04-14,0.0,8.1
Khammam,Chinthakani,2024-04-15,0.0,7.3
Khammam,Chinthakani,2024-04-16,0.0,7.0
Khammam,Chinthakani,2024-04-17,0.0,9.7
Khammam,Chinthakani,2024-04-18,0.0,6.9
Khammam,Chinthakani,2024-04-19,0.0,6.6
Khammam,Chinthakani,2024-04-20,0.1,8.5
Khammam,Chinthakani,2024-04-21,0.0,6.7
Khammam,Chinthakani,2024-04-22,0.0,8.7
Khammam,Chinthakani,2024-04-23,0.0,8.7
Khammam,Chinthakani,2024-04-24,0.0,9.6
Khammam,Chinthakani,2024-04-25,0.0,9.7
Khammam,Chinthakani,2024-04-26,0.0,7.1
Khammam,Chinthakani,2024-04-27,2.2,9.9
Khammam,Chinthakani,2024-04-28,0.0,10.6
Khammam,Chinthakani,2024-04-29,0.0,7.3
Khammam,Chinthakani,2024-04-30,0.0,10.1
Khammam,Enkuru,2024-04-01,0.0,8.7
Khammam,Enkuru,2024-04-02,0.6,25.2
Khammam,Enkuru,2024-04-03,1.9,10.3
Khammam,Enkuru,2024-04-04,0.1,11.1
Khammam,Enkuru,2024-04-05,0.1,10.4
Khammam,Enkuru,2024-04-06,0.0,9.0
Khammam,Enkuru,2024-04-07,0.0,13.0
Khammam,Enkuru,2024-04-08,1.5,10.6
Khammam,Enkuru,2024-04-09,0.8,16.0
Khammam,Enkuru,2024-04-10,0.0,7.5
Khammam,Enkuru,2024-04-11,0.0,9.7
Khammam,Enkuru,2024-04-12,0.0,10.3
Khammam,Enkuru,2024-04-13,0.0,11.5
Khammam,Enkuru,2024-04-14,0.0,9.1
Khammam,Enkuru,2024-04-15,0.0,9.7
Khammam,Enkuru,2024-04-16,0.0,12.0
Khammam,Enkuru,2024-04-17,0.0,11.8
Khammam,Enkuru,2024-04-18,0.0,10.3
Khammam,Enkuru,2024-04-19,0.0,9.8
Khammam,Enkuru,2024-04-20,0.2,12.4
Khammam,Enkuru,2024-04-21,0.0,15.9
Khammam,Enkuru,2024-04-22,0.0,13.1
Khammam,Enkuru,2024-04-23,0.0,13.3
Khammam,Enkuru,2024-04-24,0.0,9.6
Khammam,Enkuru,2024-04-25,1.5,14.5
Khammam,Enkuru,2024-04-26,0.0,9.7
Khammam,Enkuru,2024-04-27,0.8,15.5
Khammam,Enkuru,2024-04-28,0.1,14.2
Khammam,Enkuru,2024-04-29,2.8,13.0
Khammam,Enkuru,2024-04-30,2.2,14.3
Khammam,Kalluru,2024-04-01,0.0,4.7
Khammam,Kalluru,2024-04-02,0.0,5.3
Khammam,Kalluru,2024-04-03,0.0,3.8
Khammam,Kalluru,2024-04-04,0.0,5.0
Khammam,Kalluru,2024-04-05,0.0,7.1
Khammam,Kalluru,2024-04-06,0.0,4.8
Khammam,Kalluru,2024-04-07,0.0,6.6
Khammam,Kalluru,2024-04-08,0.0,10.2
Khammam,Kalluru,2024-04-09,0.0,14.5
Khammam,Kalluru,2024-04-10,0.0,15.4
Khammam,Kalluru,2024-04-11,0.0,13.9
Khammam,Kalluru,2024-04-12,0.0,11.4
Khammam,Kalluru,2024-04-13,0.0,15.2
Khammam,Kalluru,2024-04-14,0.0,7.5
Khammam,Kalluru,2024-04-15,0.0,11.8
Khammam,Kalluru,2024-04-16,0.0,6.4
Khammam,Kalluru,2024-04-17,0.0,10.8
Khammam,Kalluru,2024-04-18,0.0,19.8
Khammam,Kalluru,2024-04-19,0.0,7.6
Khammam,Kalluru,2024-04-20,0.0,8.2
Khammam,Kalluru,2024-04-21,0.0,6.3
Khammam,Kalluru,2024-04-22,0.0,13.1
Khammam,Kalluru,2024-04-23,0.0,4.8
Khammam,Kalluru,2024-04-24,0.0,6.5
Khammam,Kalluru,2024-04-25,0.0,3.4
Khammam,Kalluru,2024-04-26,0.0,19.3
Khammam,Kalluru,2024-04-27,0.0,6.2
Khammam,Kalluru,2024-04-28,0.0,6.5
Khammam,Kalluru,2024-04-29,0.0,6.3
Khammam,Kalluru,2024-04-30,0.0,14.5
Khammam,Kamepalle,2024-04-01,0.0,0.3
Khammam,Kamepalle,2024-04-02,0.0,0.2
Khammam,Kamepalle,2024-04-03,0.0,0.0
Khammam,Kamepalle,2024-04-04,0.0,0.2
Khammam,Kamepalle,2024-04-05,0.0,1.4
Khammam,Kamepalle,2024-04-06,0.0,0.0
Khammam,Kamepalle,2024-04-07,0.0,0.0
Khammam,Kamepalle,2024-04-08,0.0,0.2
Khammam,Kamepalle,2024-04-09,0.0,6.9
Khammam,Kamepalle,2024-04-10,0.0,2.4
Khammam,Kamepalle,2024-04-11,0.0,0.9
Khammam,Kamepalle,2024-04-12,0.0,2.3
Khammam,Kamepalle,2024-04-13,0.0,4.7
Khammam,Kamepalle,2024-04-14,0.0,4.9
Khammam,Kamepalle,2024-04-15,0.0,7.7
Khammam,Kamepalle,2024-04-16,0.0,6.8
Khammam,Kamepalle,2024-04-17,0.0,9.0
Khammam,Kamepalle,2024-04-18,0.0,3.6
Khammam,Kamepalle,2024-04-19,0.0,2.5
Khammam,Kamepalle,2024-04-20,0.0,8.1
Khammam,Kamepalle,2024-04-21,0.0,8.2
Khammam,Kamepalle,2024-04-22,0.0,9.9
Khammam,Kamepalle,2024-04-23,0.0,3.9
Khammam,Kamepalle,2024-04-24,0.0,7.6
Khammam,Kamepalle,2024-04-25,0.0,10.4
Khammam,Kamepalle,2024-04-26,0.0,3.4
Khammam,Kamepalle,2024-04-27,0.0,9.0
Khammam,Kamepalle,2024-04-28,0.0,9.5
Khammam,Kamepalle,2024-04-29,0.0,4.5
Khammam,Kamepalle,2024-04-30,0.0,7.2
Khammam,Khammam_Rural,2024-04-01,0.0,10.2
Khammam,Khammam_Rural,2024-04-02,0.0,5.0
Khammam,Khammam_Rural,2024-04-03,0.1,8.4
Khammam,Khammam_Rural,2024-04-04,0.0,10.0
Khammam,Khammam_Rural,2024-04-05,0.0,7.1
Khammam,Khammam_Rural,2024-04-06,0.0,7.7
Khammam,Khammam_Rural,2024-04-07,0.0,3.0
Khammam,Khammam_Rural,2024-04-08,0.0,8.7
Khammam,Khammam_Rural,2024-04-09,0.3,10.5
Khammam,Khammam_Rural,2024-04-10,0.0,7.6
Khammam,Khammam_Rural,2024-04-11,0.0,7.5
Khammam,Khammam_Rural,2024-04-12,0.3,6.0
Khammam,Khammam_Rural,2024-04-13,0.0,7.1
Khammam,Khammam_Rural,2024-04-14,0.0,7.8
Khammam,Khammam_Rural,2024-04-15,0.0,6.0
Khammam,Khammam_Rural,2024-04-16,0.0,7.0
Khammam,Khammam_Rural,2024-04-17,0.0,6.9
Khammam,Khammam_Rural,2024-04-18,0.0,7.1
Khammam,Khammam_Rural,2024-04-19,0.0,6.8
Khammam,Khammam_Rural,2024-04-20,0.0,7.0
Khammam,Khammam_Rural,2024-04-21,0.0,4.1
Khammam,Khammam_Rural,2024-04-22,0.0,10.2
Khammam,Khammam_Rural,2024-04-23,0.0,3.1
Khammam,Khammam_Rural,2024-04-24,0.0,8.4
Khammam,Khammam_Rural,2024-04-25,0.0,5.9
Khammam,Khammam_Rural,2024-04-26,0.0,9.0
Khammam,Khammam_Rural,2024-04-27,0.0,6.5
Khammam,Khammam_Rural,2024-04-28,0.0,6.6
Khammam,Khammam_Rural,2024-04-29,0.0,7.6
Khammam,Khammam_Rural,2024-04-30,0.0,7.1
Khammam,Khammam_Urban,2024-04-01,0.0,4.9
Khammam,Khammam_Urban,2024-04-02,0.0,5.8
Khammam,Khammam_Urban,2024-04-03,0.0,6.3
Khammam,Khammam_Urban,2024-04-04,0.0,5.5
Khammam,Khammam_Urban,2024-04-05,0.0,6.5
Khammam,Khammam_Urban,2024-04-06,0.0,4.1
Khammam,Khammam_Urban,2024-04-07,0.0,3.2
Khammam,Khammam_Urban,2024-04-08,0.0,6.0
Khammam,Khammam_Urban,2024-04-09,0.0,10.2
Khammam,Khammam_Urban,2024-04-10,0.0,5.3
Khammam,Khammam_Urban,2024-04-11,0.0,6.1
Khammam,Khammam_Urban,2024-04-12,0.0,8.0
Khammam,Khammam_Urban,2024-04-13,0.0,5.2
Khammam,Khammam_Urban,2024-04-14,0.0,4.5
Khammam,Khammam_Urban,2024-04-15,0.0,6.2
Khammam,Khammam_Urban,2024-04-16,0.0,5.7
Khammam,Khammam_Urban,2024-04-17,0.0,5.3
Khammam,Khammam_Urban,2024-04-18,0.0,4.2
Khammam,Khammam_Urban,2024-04-19,0.0,4.0
Khammam,Khammam_Urban,2024-04-20,0.0,5.3
Khammam,Khammam_Urban,2024-04-21,0.0,3.9
Khammam,Khammam_Urban,2024-04-22,0.0,5.7
Khammam,Khammam_Urban,2024-04-23,0.0,3.6
Khammam,Khammam_Urban,2024-04-24,0.0,4.1
Khammam,Khammam_Urban,2024-04-25,0.0,5.9
Khammam,Khammam_Urban,2024-04-26,0.0,4.6
Khammam,Khammam_Urban,2024-04-27,0.0,6.3
Khammam,Khammam_Urban,2024-04-28,0.0,5.8
Khammam,Khammam_Urban,2024-04-29,0.0,5.7
Khammam,Khammam_Urban,2024-04-30,0.0,4.2
Khammam,Konijerla,2024-04-01,0.0,7.8
Khammam,Konijerla,2024-04-02,0.6,25.2
Khammam,Konijerla,2024-04-03,1.9,8.8
Khammam,Konijerla,2024-04-04,0.1,11.1
Khammam,Konijerla,2024-04-05,0.1,10.4
Khammam,Konijerla,2024-04-06,0.0,8.1
Khammam,Konijerla,2024-04-07,0.0,7.5
Khammam,Konijerla,2024-04-08,1.5,10.6
Khammam,Konijerla,2024-04-09,0.8,16.0
Khammam,Konijerla,2024-04-10,0.0,7.5
Khammam,Konijerla,2024-04-11,0.0,9.7
Khammam,Konijerla,2024-04-12,0.0,10.3
Khammam,Konijerla,2024-04-13,0.0,11.5
Khammam,Konijerla,2024-04-14,0.0,8.2
Khammam,Konijerla,2024-04-15,0.0,9.1
Khammam,Konijerla,2024-04-16,0.0,10.5
Khammam,Konijerla,2024-04-17,0.0,10.2
Khammam,Konijerla,2024-04-18,0.0,10.3
Khammam,Konijerla,2024-04-19,0.0,9.4
Khammam,Konijerla,2024-04-20,0.2,12.4
Khammam,Konijerla,2024-04-21,0.0,15.9
Khammam,Konijerla,2024-04-22,0.0,10.2
Khammam,Konijerla,2024-04-23,0.0,13.3
Khammam,Konijerla,2024-04-24,0.0,9.6
Khammam,Konijerla,2024-04-25,1.5,14.5
Khammam,Konijerla,2024-04-26,0.0,9.0
Khammam,Konijerla,2024-04-27,0.8,15.5
Khammam,Konijerla,2024-04-28,0.1,14.1
Khammam,Konijerla,2024-04-29,2.8,12.1
Khammam,Konijerla,2024-04-30,2.2,14.3
Khammam,Kusumanchi,2024-04-01,0.0,2.7
Khammam,Kusumanchi,2024-04-02,0.0,5.3
Khammam,Kusumanchi,2024-04-03,0.0,6.0
Khammam,Kusumanchi,2024-04-04,0.0,6.2
Khammam,Kusumanchi,2024-04-05,0.0,5.1
Khammam,Kusumanchi,2024-04-06,0.0,5.2
Khammam,Kusumanchi,2024-04-07,0.0,5.9
Khammam,Kusumanchi,2024-04-08,0.0,6.8
Khammam,Kusumanchi,2024-04-09,1.2,11.9
Khammam,Kusumanchi,2024-04-10,0.0,8.7
Khammam,Kusumanchi,2024-04-11,0.0,8.8
Khammam,Kusumanchi,2024-04-12,0.8,8.2
Khammam,Kusumanchi,2024-04-13,0.0,8.5
Khammam,Kusumanchi,2024-04-14,0.0,5.8
Khammam,Kusumanchi,2024-04-15,0.0,8.2
Khammam,Kusumanchi,2024-04-16,0.0,6.5
Khammam,Kusumanchi,2024-04-17,0.0,4.4
Khammam,Kusumanchi,2024-04-18,0.0,5.5
Khammam,Kusumanchi,2024-04-19,0.0,4.0
Khammam,Kusumanchi,2024-04-20,0.0,8.4
Khammam,Kusumanchi,2024-04-21,0.0,7.0
Khammam,Kusumanchi,2024-04-22,0.0,9.8
Khammam,Kusumanchi,2024-04-23,0.0,6.5
Khammam,Kusumanchi,2024-04-24,0.0,8.0
Khammam,Kusumanchi,2024-04-25,0.0,5.6
Khammam,Kusumanchi,2024-04-26,0.0,7.4
Khammam,Kusumanchi,2024-04-27,0.3,8.3
Khammam,Kusumanchi,2024-04-28,0.0,5.5
Khammam,Kusumanchi,2024-04-29,0.0,6.7
Khammam,Kusumanchi,2024-04-30,0.0,7.8
Khammam,Madhira,2024-04-01,0.0,0.3
Khammam,Madhira,2024-04-02,0.0,2.6
Khammam,Madhira,2024-04-03,0.0,2.2
Khammam,Madhira,2024-04-04,0.0,6.4
Khammam,Madhira,2024-04-05,0.0,4.0
Khammam,Madhira,2024-04-06,0.0,10.2
Khammam,Madhira,2024-04-07,0.0,6.5
Khammam,Madhira,2024-04-08,0.0,3.3
Khammam,Madhira,2024-04-09,0.0,9.0
Khammam,Madhira,2024-04-10,0.0,3.1
Khammam,Madhira,2024-04-11,0.0,4.3
Khammam,Madhira,2024-04-12,0.0,0.0
Khammam,Madhira,2024-04-13,0.0,4.5
Khammam,Madhira,2024-04-14,0.0,4.8
Khammam,Madhira,2024-04-15,0.0,1.5
Khammam,Madhira,2024-04-16,0.0,0.3
Khammam,Madhira,2024-04-17,0.0,1.2
Khammam,Madhira,2024-04-18,0.0,2.8
Khammam,Madhira,2024-04-19,0.0,4.0
Khammam,Madhira,2024-04-20,0.0,10.6
Khammam,Madhira,2024-04-21,0.0,12.2
Khammam,Madhira,2024-04-22,0.0,14.7
Khammam,Madhira,2024-04-23,0.0,8.7
Khammam,Madhira,2024-04-24,0.0,7.6
Khammam,Madhira,2024-04-25,0.0,14.9
Khammam,Madhira,2024-04-26,0.0,3.8
Khammam,Madhira,2024-04-27,0.0,12.3
Khammam,Madhira,2024-04-28,0.0,5.1
Khammam,Madhira,2024-04-29,0.0,8.8
Khammam,Madhira,2024-04-30,0.0,12.3
Khammam,Mudigonda,2024-04-01,0.0,10.3
Khammam,Mudigonda,2024-04-02,1.6,10.6
Khammam,Mudigonda,2024-04-03,0.9,12.1
Khammam,Mudigonda,2024-04-04,0.5,10.8
Khammam,Mudigonda,2024-04-05,0.0,9.1
Khammam,Mudigonda,2024-04-06,0.0,8.7
Khammam,Mudigonda,2024-04-07,0.0,7.9
Khammam,Mudigonda,2024-04-08,0.0,12.6
Khammam,Mudigonda,2024-04-09,0.0,14.7
Khammam,Mudigonda,2024-04-10,0.0,11.4
Khammam,Mudigonda,2024-04-11,0.0,12.0
Khammam,Mudigonda,2024-04-12,0.0,8.1
Khammam,Mudigonda,2024-04-13,0.0,14.5
Khammam,Mudigonda,2024-04-14,0.0,13.7
Khammam,Mudigonda,2024-04-15,0.0,10.5
Khammam,Mudigonda,2024-04-16,1.5,11.3
Khammam,Mudigonda,2024-04-17,0.0,14.8
Khammam,Mudigonda,2024-04-18,0.0,10.9
Khammam,Mudigonda,2024-04-19,0.0,9.7
Khammam,Mudigonda,2024-04-20,0.4,14.9
Khammam,Mudigonda,2024-04-21,1.6,11.8
Khammam,Mudigonda,2024-04-22,0.0,10.8
Khammam,Mudigonda,2024-04-23,0.0,13.5
Khammam,Mudigonda,2024-04-24,2.8,15.3
Khammam,Mudigonda,2024-04-25,0.0,14.5
Khammam,Mudigonda,2024-04-26,0.4,15.2
Khammam,Mudigonda,2024-04-27,4.3,12.1
Khammam,Mudigonda,2024-04-28,0.0,15.0
Khammam,Mudigonda,2024-04-29,1.5,15.4
Khammam,Mudigonda,2024-04-30,0.7,17.4
Khammam,Nelakondapalle,2024-04-01,0.0,8.5
Khammam,Nelakondapalle,2024-04-02,0.5,9.5
Khammam,Nelakondapalle,2024-04-03,0.3,10.2
Khammam,Nelakondapalle,2024-04-04,0.2,11.5
Khammam,Nelakondapalle,2024-04-05,0.0,9.0
Khammam,Nelakondapalle,2024-04-06,0.0,8.2
Khammam,Nelakondapalle,2024-04-07,0.0,10.1
Khammam,Nelakondapalle,2024-04-08,0.0,12.7
Khammam,Nelakondapalle,2024-04-09,0.0,16.8
Khammam,Nelakondapalle,2024-04-10,0.0,11.4
Khammam,Nelakondapalle,2024-04-11,0.0,12.5
Khammam,Nelakondapalle,2024-04-12,0.0,7.9
Khammam,Nelakondapalle,2024-04-13,0.0,13.8
Khammam,Nelakondapalle,2024-04-14,0.0,11.5
Khammam,Nelakondapalle,2024-04-15,0.0,11.8
Khammam,Nelakondapalle,2024-04-16,0.5,10.1
Khammam,Nelakondapalle,2024-04-17,0.0,13.8
Khammam,Nelakondapalle,2024-04-18,0.0,10.7
Khammam,Nelakondapalle,2024-04-19,0.0,8.8
Khammam,Nelakondapalle,2024-04-20,0.2,12.2
Khammam,Nelakondapalle,2024-04-21,0.5,10.1
Khammam,Nelakondapalle,2024-04-22,0.0,9.9
Khammam,Nelakondapalle,2024-04-23,0.0,12.4
Khammam,Nelakondapalle,2024-04-24,0.9,13.8
Khammam,Nelakondapalle,2024-04-25,0.0,9.8
Khammam,Nelakondapalle,2024-04-26,0.1,12.4
Khammam,Nelakondapalle,2024-04-27,2.8,11.3
Khammam,Nelakondapalle,2024-04-28,0.0,12.0
Khammam,Nelakondapalle,2024-04-29,0.5,12.5
Khammam,Nelakondapalle,2024-04-30,0.2,12.8
Khammam,Penuballi,2024-04-01,0.0,4.7
Khammam,Penuballi,2024-04-02,0.0,5.3
Khammam,Penuballi,2024-04-03,0.0,14.1
Khammam,Penuballi,2024-04-04,0.0,14.8
Khammam,Penuballi,2024-04-05,0.0,17.5
Khammam,Penuballi,2024-04-06,0.0,9.0
Khammam,Penuballi,2024-04-07,0.0,10.6
Khammam,Penuballi,2024-04-08,0.0,14.5
Khammam,Penuballi,2024-04-09,0.0,34.9
Khammam,Penuballi,2024-04-10,0.0,24.0
Khammam,Penuballi,2024-04-11,0.0,23.9
Khammam,Penuballi,2024-04-12,0.0,20.6
Khammam,Penuballi,2024-04-13,0.0,22.1
Khammam,Penuballi,2024-04-14,0.0,15.4
Khammam,Penuballi,2024-04-15,0.0,25.7
Khammam,Penuballi,2024-04-16,0.0,11.8
Khammam,Penuballi,2024-04-17,0.0,10.8
Khammam,Penuballi,2024-04-18,0.0,19.8
Khammam,Penuballi,2024-04-19,0.0,9.6
Khammam,Penuballi,2024-04-20,0.0,24.8
Khammam,Penuballi,2024-04-21,0.0,15.1
Khammam,Penuballi,2024-04-22,0.0,20.9
Khammam,Penuballi,2024-04-23,0.0,14.4
Khammam,Penuballi,2024-04-24,0.0,22.5
Khammam,Penuballi,2024-04-25,0.0,15.4
Khammam,Penuballi,2024-04-26,0.0,19.3
Khammam,Penuballi,2024-04-27,0.0,17.6
Khammam,Penuballi,2024-04-28,0.0,15.0
Khammam,Penuballi,2024-04-29,0.0,17.4
Khammam,Penuballi,2024-04-30,0.0,14.5
Khammam,Raghunadhapalem,2024-04-01,0.0,9.6
Khammam,Raghunadhapalem,2024-04-02,0.0,8.2
Khammam,Raghunadhapalem,2024-04-03,0.0,11.8
Khammam,Raghunadhapalem,2024-04-04,0.0,8.3
Khammam,Raghunadhapalem,2024-04-05,0.0,8.9
Khammam,Raghunadhapalem,2024-04-06,0.0,10.2
Khammam,Raghunadhapalem,2024-04-07,0.0,18.4
Khammam,Raghunadhapalem,2024-04-08,0.0,6.0
Khammam,Raghunadhapalem,2024-04-09,0.1,10.2
Khammam,Raghunadhapalem,2024-04-10,0.0,5.3
Khammam,Raghunadhapalem,2024-04-11,0.0,7.1
Khammam,Raghunadhapalem,2024-04-12,0.0,9.6
Khammam,Raghunadhapalem,2024-04-13,0.0,8.1
Khammam,Raghunadhapalem,2024-04-14,0.0,9.9
Khammam,Raghunadhapalem,2024-04-15,0.0,10.2
Khammam,Raghunadhapalem,2024-04-16,0.0,13.4
Khammam,Raghunadhapalem,2024-04-17,0.0,13.3
Khammam,Raghunadhapalem,2024-04-18,0.0,8.8
Khammam,Raghunadhapalem,2024-04-19,0.0,10.2
Khammam,Raghunadhapalem,2024-04-20,0.2,8.1
Khammam,Raghunadhapalem,2024-04-21,0.0,7.4
Khammam,Raghunadhapalem,2024-04-22,0.0,16.9
Khammam,Raghunadhapalem,2024-04-23,0.0,13.3
Khammam,Raghunadhapalem,2024-04-24,0.0,8.4
Khammam,Raghunadhapalem,2024-04-25,0.0,7.7
Khammam,Raghunadhapalem,2024-04-26,0.0,10.4
Khammam,Raghunadhapalem,2024-04-27,0.0,8.9
Khammam,Raghunadhapalem,2024-04-28,0.1,14.2
Khammam,Raghunadhapalem,2024-04-29,0.1,13.9
Khammam,Raghunadhapalem,2024-04-30,0.0,10.2
Khammam,Sathupalle,2024-04-01,0.0,6.6
Khammam,Sathupalle,2024-04-02,0.0,5.3
Khammam,Sathupalle,2024-04-03,0.0,9.0
Khammam,Sathupalle,2024-04-04,0.0,10.0
Khammam,Sathupalle,2024-04-05,0.0,6.5
Khammam,Sathupalle,2024-04-06,0.0,7.3
Khammam,Sathupalle,2024-04-07,0.0,7.4
Khammam,Sathupalle,2024-04-08,0.0,8.4
Khammam,Sathupalle,2024-04-09,0.0,8.7
Khammam,Sathupalle,2024-04-10,0.0,7.7
Khammam,Sathupalle,2024-04-11,0.0,10.4
Khammam,Sathupalle,2024-04-12,0.0,8.0
Khammam,Sathupalle,2024-04-13,0.0,9.6
Khammam,Sathupalle,2024-04-14,0.0,6.5
Khammam,Sathupalle,2024-04-15,0.0,5.8
Khammam,Sathupalle,2024-04-16,0.0,5.9
Khammam,Sathupalle,2024-04-17,0.0,6.5
Khammam,Sathupalle,2024-04-18,0.0,9.5
Khammam,Sathupalle,2024-04-19,2.8,6.2
Khammam,Sathupalle,2024-04-20,0.0,6.4
Khammam,Sathupalle,2024-04-21,0.0,9.0
Khammam,Sathupalle,2024-04-22,0.0,7.7
Khammam,Sathupalle,2024-04-23,0.0,9.2
Khammam,Sathupalle,2024-04-24,0.0,8.0
Khammam,Sathupalle,2024-04-25,1.5,8.2
Khammam,Sathupalle,2024-04-26,0.0,8.5
Khammam,Sathupalle,2024-04-27,0.0,8.0
Khammam,Sathupalle,2024-04-28,0.1,6.0
Khammam,Sathupalle,2024-04-29,0.0,7.1
Khammam,Sathupalle,2024-04-30,0.0,9.5
Khammam,Singareni,2024-04-01,0.0,0.3
Khammam,Singareni,2024-04-02,0.0,0.2
Khammam,Singareni,2024-04-03,0.0,0.0
Khammam,Singareni,2024-04-04,0.0,0.5
Khammam,Singareni,2024-04-05,0.0,1.4
